ts,coin,state,pos_sz,pos_notional,withdrawable,equity,gross_spread_bps,net_spread_bps,skew_bps,position_ratio,volatility,mid_px,bid_sz,ask_sz,placed_buy_sz,placed_sell_sz
2026-06-20T16:33:29.782359685+00:00,PUMP,NORMAL,-18276.000000,24.974154,158.999744,134.034728,7.3233,4.6382,2.6851,0.2616,0.000000,0.001367,522750105.000000,492989383.000000,7323.324789,6822.185270
2026-06-20T16:33:40.753306320+00:00,PUMP,NORMAL,-18276.000000,24.983292,158.999744,134.034728,7.3180,4.6269,2.6910,0.2618,0.000000,0.001367,533327666.000000,476314456.000000,7317.965606,6816.459085
2026-06-20T16:33:52.816356087+00:00,PUMP,NORMAL,-25629.000000,35.022029,169.049788,134.040574,7.3180,1.1432,6.1747,0.3453,0.000000,0.001367,534531655.000000,483702631.000000,7317.965606,6445.514301
2026-06-20T16:34:05.355529351+00:00,PUMP,NORMAL,-25629.000000,35.022029,169.049788,134.040574,7.3180,1.1432,6.1747,0.3453,0.000000,0.001367,537731398.000000,483359839.000000,7317.965606,6445.514301
2026-06-20T16:34:17.807918149+00:00,PUMP,NORMAL,-25629.000000,35.047657,169.049788,134.014945,7.3126,1.1243,6.1883,0.3455,0.000000,0.001368,542659503.000000,496300003.000000,7312.614260,6439.524498
2026-06-20T16:34:28.814795464+00:00,PUMP,NORMAL,-25629.000000,35.047657,169.049788,134.014945,7.3126,1.1243,6.1883,0.3455,0.000000,0.001368,545730159.000000,467549781.000000,7312.614260,6439.524498
2026-06-20T16:34:41.438787298+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,134.014945,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,500590462.000000,492183443.000000,7307.270734,6433.542516
2026-06-20T16:34:53.346323282+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,508529800.000000,492088374.000000,7307.270734,6433.542516
2026-06-20T16:35:04.383145176+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,548643008.000000,481828259.000000,7307.270734,6433.542516
2026-06-20T16:35:15.743646101+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,560222249.000000,482898757.000000,7307.270734,6433.542516
2026-06-20T16:35:27.855720095+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.963687,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,556965388.000000,491371633.000000,7307.270734,6433.542516
2026-06-20T16:35:38.688692578+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,560004423.000000,486593553.000000,7307.270734,6433.542516
2026-06-20T16:35:50.573031496+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.963687,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,546734026.000000,488502876.000000,7307.270734,6433.542516
2026-06-20T16:36:02.128585548+00:00,PUMP,NORMAL,-25629.000000,35.047657,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,546157429.000000,462598296.000000,7307.270734,6433.542516
2026-06-20T16:36:13.808265172+00:00,PUMP,NORMAL,-25629.000000,35.047657,169.049788,133.989316,7.3126,1.1243,6.1883,0.3455,0.000000,0.001368,552456816.000000,452427660.000000,7312.614260,6439.524498
2026-06-20T16:36:25.137408353+00:00,PUMP,NORMAL,-25629.000000,35.047657,169.049788,134.014945,7.3126,1.1243,6.1883,0.3455,0.000000,0.001368,548654787.000000,448783706.000000,7312.614260,6439.524498
2026-06-20T16:36:37.908093808+00:00,PUMP,NORMAL,-25629.000000,35.047657,169.049788,134.014945,7.3126,1.1243,6.1883,0.3455,0.000000,0.001368,548245720.000000,448793585.000000,7312.614260,6439.524498
2026-06-20T16:36:49.722333151+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,134.014945,7.3126,1.1243,6.1883,0.3455,0.000000,0.001368,550337176.000000,499358715.000000,7312.614260,6439.524498
2026-06-20T16:37:00.633948560+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,567553731.000000,483783604.000000,7307.270734,6433.542516
2026-06-20T16:37:11.734442493+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,565577346.000000,492896638.000000,7307.270734,6433.542516
2026-06-20T16:37:23.337979887+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,565446744.000000,504131250.000000,7307.270734,6433.542516
2026-06-20T16:37:35.381923845+00:00,PUMP,NORMAL,-25629.000000,35.047657,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,554106094.000000,500663206.000000,7307.270734,6433.542516
2026-06-20T16:37:46.542152882+00:00,PUMP,NORMAL,-25629.000000,35.047657,169.049788,134.014945,7.3126,1.1243,6.1883,0.3455,0.000000,0.001368,546869910.000000,507667586.000000,7312.614260,6439.524498
2026-06-20T16:37:57.736829766+00:00,PUMP,NORMAL,-25629.000000,35.047657,169.049788,133.989316,7.3126,1.1243,6.1883,0.3455,0.000000,0.001368,554259324.000000,488481739.000000,7312.614260,6439.524498
2026-06-20T16:38:08.993038796+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3073,1.1054,6.2019,0.3458,0.000000,0.001370,549381079.000000,485313179.000000,7307.270734,6433.542516
2026-06-20T16:38:20.414851930+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001368,545364079.000000,490507176.000000,7301.935013,6427.568337
2026-06-20T16:38:30.830932615+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,547638620.000000,490776307.000000,7307.270734,6433.542516
2026-06-20T16:38:42.882593720+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,555273066.000000,503487106.000000,7307.270734,6433.542516
2026-06-20T16:38:54.044561328+00:00,PUMP,NORMAL,-25629.000000,35.047657,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,547576869.000000,490364029.000000,7307.270734,6433.542516
2026-06-20T16:39:04.522191346+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3126,1.1243,6.1883,0.3455,0.000000,0.001368,547089069.000000,492172478.000000,7312.614260,6439.524498
2026-06-20T16:39:15.903804603+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.963687,7.3073,1.1054,6.2019,0.3458,0.000000,0.001370,510182386.000000,478823195.000000,7307.270734,6433.542516
2026-06-20T16:39:29.757150411+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,544076166.000000,477880279.000000,7296.607078,6421.601945
2026-06-20T16:39:40.219275159+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.912429,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,543962687.000000,479002251.000000,7296.607078,6421.601945
2026-06-20T16:39:54.238827740+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.912429,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,534473947.000000,492372197.000000,7296.607078,6421.601945
2026-06-20T16:40:06.489675614+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,531149007.000000,499375801.000000,7296.607078,6421.601945
2026-06-20T16:40:17.378432270+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,527679044.000000,491114613.000000,7296.607078,6421.601945
2026-06-20T16:40:30.117213990+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,527635112.000000,492764118.000000,7296.607078,6421.601945
2026-06-20T16:40:41.571712688+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,527850386.000000,492429112.000000,7296.607078,6421.601945
2026-06-20T16:40:52.524850548+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,533260397.000000,510629938.000000,7301.935013,6427.568337
2026-06-20T16:41:03.819807590+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,537864191.000000,472299853.000000,7296.607078,6421.601945
2026-06-20T16:41:16.533331098+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.938058,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,521022524.000000,467849096.000000,7301.935013,6427.568337
2026-06-20T16:41:27.553577845+00:00,PUMP,NORMAL,-25629.000000,35.111730,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,514270828.000000,494056624.000000,7296.607078,6421.601945
2026-06-20T16:41:37.711838135+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,525654451.000000,488442968.000000,7296.607078,6421.601945
2026-06-20T16:41:49.916158380+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,538935888.000000,499121389.000000,7296.607078,6421.601945
2026-06-20T16:42:01.635709195+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,539532591.000000,497246443.000000,7296.607078,6421.601945
2026-06-20T16:42:12.047140116+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.938058,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,545492788.000000,484767673.000000,7301.935013,6427.568337
2026-06-20T16:42:23.396173445+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,545682423.000000,490212391.000000,7301.935013,6427.568337
2026-06-20T16:42:35.122442318+00:00,PUMP,NORMAL,-25629.000000,35.086101,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001369,506925130.000000,464427083.000000,7301.935013,6427.568337
2026-06-20T16:42:46.545310667+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,552304642.000000,499726069.000000,7301.935013,6427.568337
2026-06-20T16:42:57.716607219+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,549478387.000000,487230545.000000,7301.935013,6427.568337
2026-06-20T16:43:10.268115405+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001371,510877316.000000,579964872.000000,7296.607078,6421.601945
2026-06-20T16:43:21.895808606+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,524340532.000000,516473494.000000,7291.286912,6415.643323
2026-06-20T16:43:33.548294380+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2913,1.0937,6.1976,0.3465,0.000000,0.001370,538785649.000000,502172142.000000,7291.286912,6415.643323
2026-06-20T16:43:44.410490263+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,534433111.000000,503040893.000000,7296.607078,6421.601945
2026-06-20T16:43:57.016469761+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.912429,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,532782623.000000,493260895.000000,7296.607078,6421.601945
2026-06-20T16:44:09.755330567+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.912429,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,540179407.000000,490027366.000000,7296.607078,6421.601945
2026-06-20T16:44:22.436057792+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,546433056.000000,453084726.000000,7296.607078,6421.601945
2026-06-20T16:44:33.627320667+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.938058,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,546537711.000000,458101474.000000,7301.935013,6427.568337
2026-06-20T16:44:44.312206519+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.938058,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,546556062.000000,458199947.000000,7301.935013,6427.568337
2026-06-20T16:44:57.093549346+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.938058,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,546584548.000000,458211401.000000,7301.935013,6427.568337
2026-06-20T16:45:09.105937634+00:00,PUMP,NORMAL,-25629.000000,35.086101,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001369,547467836.000000,463450074.000000,7301.935013,6427.568337
2026-06-20T16:45:21.459467147+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,553822884.000000,468383148.000000,7301.935013,6427.568337
2026-06-20T16:45:34.440412021+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001368,552370494.000000,499781776.000000,7301.935013,6427.568337
2026-06-20T16:45:46.752542329+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001368,545730313.000000,506030242.000000,7301.935013,6427.568337
2026-06-20T16:45:58.854531159+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,536244445.000000,498407853.000000,7307.270734,6433.542516
2026-06-20T16:46:11.415581650+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.989316,7.3073,1.1054,6.2019,0.3458,0.000000,0.001368,528151962.000000,474577692.000000,7307.270734,6433.542516
2026-06-20T16:46:23.356373862+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,545555199.000000,499920148.000000,7301.935013,6427.568337
2026-06-20T16:46:35.407643139+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,545565375.000000,468917483.000000,7301.935013,6427.568337
2026-06-20T16:46:48.249794667+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3073,1.1054,6.2019,0.3458,0.000000,0.001370,543462219.000000,500054744.000000,7307.270734,6433.542516
2026-06-20T16:46:59.837428362+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,543528754.000000,500054744.000000,7301.935013,6427.568337
2026-06-20T16:47:11.706494798+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,546817662.000000,492653596.000000,7301.935013,6427.568337
2026-06-20T16:47:23.862718060+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,545650754.000000,498204910.000000,7301.935013,6427.568337
2026-06-20T16:47:34.654618704+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,545362586.000000,494280637.000000,7301.935013,6427.568337
2026-06-20T16:47:46.407717429+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,540360411.000000,507325257.000000,7301.935013,6427.568337
2026-06-20T16:47:57.107051910+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.989316,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,547830074.000000,497698020.000000,7301.935013,6427.568337
2026-06-20T16:48:08.711717281+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,547685204.000000,487792698.000000,7301.935013,6427.568337
2026-06-20T16:48:19.300742727+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,543185219.000000,493810531.000000,7296.607078,6421.601945
2026-06-20T16:48:30.691303806+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,544637753.000000,501775688.000000,7296.607078,6421.601945
2026-06-20T16:48:42.296824181+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,542679002.000000,490324320.000000,7296.607078,6421.601945
2026-06-20T16:48:53.463108798+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,541350456.000000,493314945.000000,7296.607078,6421.601945
2026-06-20T16:49:04.858462365+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,528189135.000000,481636787.000000,7296.607078,6421.601945
2026-06-20T16:49:15.732878017+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001371,504184137.000000,516572790.000000,7296.607078,6421.601945
2026-06-20T16:49:26.669955841+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.938058,14.5879,8.3520,6.2359,0.3464,0.000000,0.001371,506620366.000000,525693429.000000,7293.946025,6418.621664
2026-06-20T16:49:37.471557115+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,491477537.000000,490149447.000000,7291.286912,6415.643323
2026-06-20T16:49:48.831416381+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.886800,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,524554289.000000,503843176.000000,7291.286912,6415.643323
2026-06-20T16:50:00.083642021+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,546269765.000000,520888491.000000,7291.286912,6415.643323
2026-06-20T16:50:12.714981822+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,549662358.000000,521147595.000000,7291.286912,6415.643323
2026-06-20T16:50:24.357647818+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,550120438.000000,514853256.000000,7291.286912,6415.643323
2026-06-20T16:50:37.727664955+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,551217808.000000,512828619.000000,7291.286912,6415.643323
2026-06-20T16:50:49.678232931+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,555962961.000000,511992767.000000,7291.286912,6415.643323
2026-06-20T16:51:01.619115200+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,561610317.000000,508017358.000000,7291.286912,6415.643323
2026-06-20T16:51:14.037539653+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,558135756.000000,507751362.000000,7291.286912,6415.643323
2026-06-20T16:51:26.632079523+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.886800,7.2860,1.0929,6.1931,0.3468,0.000000,0.001371,557532453.000000,507952257.000000,7285.974499,6409.692453
2026-06-20T16:51:39.095614972+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,557936417.000000,503566221.000000,7291.286912,6415.643323
2026-06-20T16:51:50.530112787+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,558310260.000000,503602594.000000,7291.286912,6415.643323
2026-06-20T16:52:02.661127629+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,560207034.000000,502088513.000000,7291.286912,6415.643323
2026-06-20T16:52:14.778507751+00:00,PUMP,NORMAL,-25629.000000,35.175803,169.049788,133.886800,7.2860,1.0929,6.1931,0.3468,0.000000,0.001373,554609075.000000,508903906.000000,7285.974499,6409.692453
2026-06-20T16:52:26.585669501+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.886800,7.2860,1.0929,6.1931,0.3468,0.000000,0.001371,552422397.000000,508992812.000000,7285.974499,6409.692453
2026-06-20T16:52:38.059695795+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.886800,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,554978885.000000,507917165.000000,7291.286912,6415.643323
2026-06-20T16:52:50.460948541+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.886800,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,554473038.000000,508653121.000000,7291.286912,6415.643323
2026-06-20T16:53:01.587419469+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,562749069.000000,489331231.000000,7291.286912,6415.643323
2026-06-20T16:53:13.340058441+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,561454241.000000,519043061.000000,7291.286912,6415.643323
2026-06-20T16:53:25.667945583+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,555336372.000000,511820217.000000,7291.286912,6415.643323
2026-06-20T16:53:38.350052068+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,552883833.000000,521093351.000000,7291.286912,6415.643323
2026-06-20T16:53:48.751947611+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001370,553255316.000000,464149603.000000,7291.286912,6415.643323
2026-06-20T16:54:00.963155683+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001371,559047504.000000,516695866.000000,7296.607078,6421.601945
2026-06-20T16:54:11.748503366+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.938058,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,547843033.000000,530342246.000000,7291.286912,6415.643323
2026-06-20T16:54:24.454675560+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.938058,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,549376077.000000,525598497.000000,7291.286912,6415.643323
2026-06-20T16:54:36.065746807+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.938058,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,549957904.000000,527442495.000000,7291.286912,6415.643323
2026-06-20T16:54:46.866281428+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.912429,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,544534665.000000,532776502.000000,7291.286912,6415.643323
2026-06-20T16:54:58.818469093+00:00,PUMP,NORMAL,-25629.000000,35.150173,169.049788,133.938058,7.2913,1.0937,6.1976,0.3465,0.000000,0.001371,535989749.000000,535091008.000000,7291.286912,6415.643323
2026-06-20T16:55:10.159341374+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2913,1.0937,6.1976,0.3465,0.000000,0.001370,539239616.000000,512242946.000000,7291.286912,6415.643323
2026-06-20T16:55:21.503234446+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,511746357.000000,471337170.000000,7296.607078,6421.601945
2026-06-20T16:55:31.784234354+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,551938678.000000,466275843.000000,7301.935013,6427.568337
2026-06-20T16:55:41.831424870+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,549141363.000000,497293718.000000,7301.935013,6427.568337
2026-06-20T16:55:52.318565708+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,548686924.000000,496999843.000000,7301.935013,6427.568337
2026-06-20T16:56:03.817607884+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,552248735.000000,494281672.000000,7301.935013,6427.568337
2026-06-20T16:56:15.079932430+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,541244357.000000,505899958.000000,7301.935013,6427.568337
2026-06-20T16:56:27.297294582+00:00,PUMP,NORMAL,-25629.000000,35.073286,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001368,540681780.000000,495334850.000000,7301.935013,6427.568337
2026-06-20T16:56:39.341063717+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3073,1.1054,6.2019,0.3458,0.000000,0.001370,539237965.000000,485349692.000000,7307.270734,6433.542516
2026-06-20T16:56:49.795230868+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,543090248.000000,507172313.000000,7301.935013,6427.568337
2026-06-20T16:57:00.472813667+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,549355346.000000,495366690.000000,7296.607078,6421.601945
2026-06-20T16:57:12.232481617+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,553227962.000000,487908935.000000,7301.935013,6427.568337
2026-06-20T16:57:23.459476967+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,549669522.000000,492247608.000000,7301.935013,6427.568337
2026-06-20T16:57:35.808027171+00:00,PUMP,NORMAL,-25629.000000,35.098916,169.049788,133.963687,7.3019,1.0953,6.2066,0.3460,0.000000,0.001370,553140696.000000,490243126.000000,7301.935013,6427.568337
2026-06-20T16:57:47.552158245+00:00,PUMP,NORMAL,-25629.000000,35.124544,169.049788,133.938058,7.2966,1.0945,6.2021,0.3463,0.000000,0.001370,540274458.000000,484195429.000000,7296.607078,6421.601945
